hosts,pest,New.Genus,New.Species
Metrosideros_polymorpha,Botryosphaeria_parva,Metrosideros,polymorpha
Metrosideros_polymorpha,Trametes_versicolor,Metrosideros,polymorpha
Metroxylon_sp.,Pseudococcus_cryptus,Metroxylon,sp.
Metroxylon_sp.,Pseudococcus_longispinus,Metroxylon,sp.
Metroxylon_sp.,Aonidiella_orientalis,Metroxylon,sp.
Metroxylon_sp.,Saissetia_coffeae,Metroxylon,sp.
Metroxylon_sp.,Saissetia_oleae_oleae,Metroxylon,sp.
Metroxylon_sagu,Pseudococcus_longispinus,Metroxylon,sagu
Metroxylon_sagu,Pseudococcus_longispinus,Metroxylon,sagu
Metroxylon_sagu,Lasiodiplodia_theobromae,Metroxylon,sagu
Michelia_sp.,Rastrococcus_iceryoides,Michelia,sp.
Michelia_champaca,Lasiodiplodia_theobromae,Magnolia,champaca
Michelia_champaca,Colletotrichum_capsici,Magnolia,champaca
Michelia_crassipes,Phomopsis_cotoneastri,Magnolia,figo
Michelia_crassipes,Diaporthe_eres,Magnolia,figo
Miconia_cinnamomifolia,Botryotinia_fuckeliana,Miconia,cinnamomifolia
Miconia_cinnamomifolia,Botryotinia_fuckeliana,Miconia,cinnamomifolia
Miconia_cornifolia,Maconellicoccus_hirsutus,Tetrazygia,cornifolia
Miconia_prasina,Saissetia_coffeae,Miconia,prasina
Miconia_robinsoniana,Planococcus_citri,Miconia,robinsoniana
Miconia_robinsoniana,Planococcus_minor,Miconia,robinsoniana
Microcitrus_australasica,Tylenchulus_semipenetrans,Citrus,australasica
Microcitrus_australasica,Phomopsis_theicola,Citrus,australasica
Microcitrus_virgata,Tylenchulus_semipenetrans,Microcitrus,virgata
Micrococca_mercurialis,Meloidogyne_incognita,Micrococca,mercurialis
Microcycas_calocoma,Saissetia_coffeae,Microcycas,calocoma
Micromelum_minutum,Pinnaspis_strachani,Micromelum,minutum
Micromeria_sp.,Coccus_hesperidum_hesperidum,Micromeria,sp.
NA_alni,Phyllactinia_guttata,Microsphaera,alni
Mida_salicifolia,Hemiberlesia_rapax,Mida,salicifolia
Mikania_sp.,Pseudaulacaspis_pentagona,Mikania,sp.
Mikania_batatifolia,Tylenchulus_semipenetrans,Mikania,batatifolia
Mikania_cordata,Maconellicoccus_hirsutus,Mikania,cordata
Mikania_glomerata,Meloidogyne_incognita,Mikania,glomerata
Mikania_micrantha,Phenacoccus_madeirensis,Mikania,micrantha
Mikania_micrantha,Rotylenchulus_reniformis,Mikania,micrantha
Mikania_sagittifera,Lepidosaphes_ulmi,Mikania,sagittifera
Mikania_scandens,Planococcus_minor,Mikania,scandens
Mikania_scandens,Saissetia_coffeae,Mikania,scandens
Mikania_scandens,Meloidogyne_sp.,Mikania,scandens
Mikania_scandens,Meloidogyne_incognita,Mikania,scandens
Miliusa_sp.,Parlatoria_oleae,Miliusa,sp.
Milletia_ovalifolia,Alternaria_alternata,Milletia,ovalifolia
Millettia_extensa,Kerria_lacca_lacca,Millettia,extensa
Millettia_nitida,Coccus_hesperidum_hesperidum,Millettia,nitida
Millettia_nitida,Coccus_longulus,Millettia,nitida
Mimosa_sp.,Chinavia_hilaris,Mimosa,sp.
Mimosa_sp.,Aspidiotus_nerii,Mimosa,sp.
Mimosa_sp.,Neopulvinaria_innumerabilis_innumerabilis,Mimosa,sp.
Mimosa_sp.,Scirtothrips_dorsalis,Mimosa,sp.
Mimosa_sp.,Achatina_fulica,Mimosa,sp.
Mimosa_sp.,Pseudokermes_vitreus,Mimosa,sp.
Mimosa_sp.,Pseudococcus_longispinus,Mimosa,sp.
Mimosa_sp.,Pinnaspis_strachani,Mimosa,sp.
Mimosa_sp.,Halyomorpha_halys,Mimosa,sp.
Mimosa_sp.,Pseudococcus_viburni,Mimosa,sp.
Mimosa_sp.,Aspidiotus_ligusticus,Mimosa,sp.
Mimosa_sp.,Icerya_purchasi,Mimosa,sp.
Mimosa_sp.,Trichodorus,Mimosa,sp.
Mimosa_caesalpineafolia,Maconellicoccus_hirsutus,Mimosa,caesalpineafolia
Mimosa_caesalpiniifolia,Maconellicoccus_hirsutus,Mimosa,caesalpiniifolia
Mimosa_himalayana,Lasiodiplodia_theobromae,Mimosa,himalayana
Mimosa_invisa,Meloidogyne_incognita,Mimosa,invisa
Mimosa_invisa,Pratylenchus_brachyurus,Mimosa,invisa
Mimosa_invisa,Colletotrichum_capsici,Mimosa,invisa
Mimosa_invisa,Meloidogyne_sp.,Mimosa,invisa
Mimosa_invisa,Meloidogyne_javanica,Mimosa,invisa
Mimosa_pigra,Pinnaspis_strachani,Mimosa,pigra
Mimosa_pigra,Maconellicoccus_hirsutus,Mimosa,pigra
Mimosa_pigra,Planococcus_minor,Mimosa,pigra
Mimosa_pigra,Lasiodiplodia_theobromae,Mimosa,pigra
Mimosa_pigra,Paracoccus_marginatus,Mimosa,pigra
Mimosa_pudica,Maconellicoccus_hirsutus,Mimosa,pudica
Mimosa_pudica,Hemiberlesia_lataniae,Mimosa,pudica
Mimosa_pudica,Icerya_purchasi,Mimosa,pudica
Mimosa_pudica,Ferrisia_virgata,Mimosa,pudica
Mimosa_pudica,Coccus_longulus,Mimosa,pudica
Mimosa_pudica,Spodoptera_eridania,Mimosa,pudica
Mimosa_pudica,Helicotylenchus_dihystera,Mimosa,pudica
Mimosa_pudica,Candidatus_Phytoplasma_asteris,Mimosa,pudica
Mimosa_pudica,Maconellicoccus_hirsutus,Mimosa,pudica
Mimosa_pudica,Lasiodiplodia_theobromae,Mimosa,pudica
Mimosa_pudica,Icerya_seychellarum,Mimosa,pudica
Mimosa_pudica,Scirtothrips_dorsalis,Mimosa,pudica
Mimosa_pudica,Nipaecoccus_viridis,Mimosa,pudica
Mimosa_pudica,Pinnaspis_strachani,Mimosa,pudica
Mimosa_pudica,Paracoccus_marginatus,Mimosa,pudica
Mimosa_pudica,Kerria_lacca_lacca,Mimosa,pudica
Mimosa_pudica,Planococcus_minor,Mimosa,pudica
Mimosa_pudica,Phenacoccus_madeirensis,Mimosa,pudica
Mimosa_pudica,Icerya_seychellarum,Mimosa,pudica
Mimosa_pudica,Meloidogyne_sp.,Mimosa,pudica
Mimosa_pudica,Rotylenchulus_reniformis,Mimosa,pudica
Mimosa_rubicaulis,Lasiodiplodia_theobromae,Mimosa,rubicaulis
Mimosa_scabrella,Melanaspis_arnaldoi,Mimosa,scabrella
Mimosa_scabrella,Spodoptera_eridania,Mimosa,scabrella
Mimosa_scabrella,Meloidogyne_incognita,Mimosa,scabrella
Mimosa_tenuiflora,Maconellicoccus_hirsutus,Mimosa,tenuiflora
Mimulus_luteus,Botryotinia_fuckeliana,Mimulus,luteus
Mimulus_sp.,Criconemoides_sp.,Mimulus,sp.
Mimusops_sp.,Selenaspidus_articulatus,Mimusops,sp.
Mimusops_sp.,Pseudaonidia_trilobitiformis,Mimusops,sp.
Mimusops_sp.,Ferrisia_virgata,Mimusops,sp.
Mimusops_bagshawei,Ceratitis_capitata,Mimusops,bagshawei
Mimusops_caffra,Ceratitis_capitata,Mimusops,caffra
Mimusops_coriacea,Hemiberlesia_lataniae,Mimusops,coriacea
Mimusops_coriacea,Saissetia_oleae_oleae,Mimusops,coriacea
Mimusops_elengi,Rastrococcus_iceryoides,Mimusops,elengi
Mimusops_elengi,Ferrisia_virgata,Mimusops,elengi
Mimusops_elengi,Aonidiella_orientalis,Mimusops,elengi
Mimusops_elengi,Ceratitis_capitata,Mimusops,elengi
Mimusops_elengi,Ceratitis_rosa,Mimusops,elengi
Mimusops_elengi,Rastrococcus_iceryoides,Mimusops,elengi
Mimusops_elengi,Lasiodiplodia_theobromae,Mimusops,elengi
Mimusops_elengi,Chrysomphalus_dictyospermi,Mimusops,elengi
Mimusops_elengi,Pseudaonidia_trilobitiformis,Mimusops,elengi
Mimusops_elengi,Bactrocera_tryoni,Mimusops,elengi
Mimusops_fruticosa,Ceratitis_capitata,Mimusops,fruticosa
Mimusops_hexandra,Lasiodiplodia_theobromae,Manilkara,hexandra
Mimusops_obtusifolia,Ceratitis_capitata,Mimusops,obtusifolia
Mirabilis_jalapa,Lasiodiplodia_theobromae,Mirabilis,jalapa
Mirabilis_jalapa,Phymatotrichopsis_omnivora,Mirabilis,jalapa
Mirabilis_jalapa,Aonidiella_orientalis,Mirabilis,jalapa
Mirabilis_jalapa,Tomato_spotted_wilt_virus,Mirabilis,jalapa
Mirabilis_jalapa,Meloidogyne_sp.,Mirabilis,jalapa
Mirabilis_jalapa,Coccus_hesperidum_hesperidum,Mirabilis,jalapa
Mirabilis_laevis,Paratylenchus_sp.,Mirabilis,laevis
Mirabilis_laevis,Ditylenchus_sp.,Mirabilis,laevis
Mirabilis_laevis,Pratylenchus_neglectus,Mirabilis,laevis
NA_verticillatus;,Meloidogyne_incognita,Mirtacarpus,verticillatus;
Miscanthus_giganteus,Gibberella_zeae,Miscanthus,giganteus
Miscanthus_giganteus,Spodoptera_frugiperda,Miscanthus,giganteus
Miscanthus_floridulus,Epicoccum_nigrum,Miscanthus,floridulus
Miscanthus_floridulus,Helicotylenchus_dihystera,Miscanthus,floridulus
Miscanthus_floridulus,Alternaria_alternata,Miscanthus,floridulus
Miscanthus_giganteus,Fusarium_oxysporum,Miscanthus,giganteus
Miscanthus_sinensis,Trichothecium_roseum,Miscanthus,sinensis
Miscanthus_sinensis,Alternaria_alternata,Miscanthus,sinensis
Miscanthus_sinensis,Epicoccum_nigrum,Miscanthus,sinensis
Miscanthus_sinensis,Pseudomonas_syringae_pv. syringae,Miscanthus,sinensis
Miscanthus_giganteus,Pratylenchus_hexincisus,Miscanthus,giganteus
Miscanthus_giganteus,Pratylenchus_crenatus,Miscanthus,giganteus
Miscanthus_giganteus,Pratylenchus_penetrans,Miscanthus,giganteus
Miscanthus_giganteus,Pratylenchus_scribneri,Miscanthus,giganteus
Mitragyna_diversifolia,Aonidiella_orientalis,Mitragyna,diversifolia
Modiola_caroliniana,Rotylenchulus_reniformis,Modiola,caroliniana
Modiola_multifida,Meloidogyne_sp.,Modiola,caroliniana
Modiola_multifida,Rotylenchulus_reniformis,Modiola,caroliniana
Moghania_macrophylla,Meloidogyne_incognita,Flemingia,macrophylla
Moghania_macrophylla,Pratylenchus_brachyurus,Flemingia,macrophylla
Moghania_parviflora,Meloidogyne_arenaria,Flemingia,parviflora
Mollugo_cerviana,Meloidogyne_sp.,Mollugo,cerviana
Mollugo_nudicaulis,Meloidogyne_incognita,Mollugo,nudicaulis
Mollugo_pentaphylla,Meloidogyne_sp.,Mollugo,pentaphylla
Mollugo_verticillata,Phymatotrichopsis_omnivora,Mollugo,verticillata
Mollugo_verticillata,Ditylenchus_dipsaci,Mollugo,verticillata
Mollugo_verticillata,Rotylenchulus_reniformis,Mollugo,verticillata
Mollugo_verticillata,Meloidogyne_sp.,Mollugo,verticillata
Moluccella_laevis,Fusarium_oxysporum,Moluccella,laevis
Momordica_balsamina,Rhizobium_rhizogenes,Momordica,balsamina
Momordica_balsamina,Saissetia_coffeae,Momordica,balsamina
Momordica_balsamina,Rhizobium_radiobacter,Momordica,balsamina
Momordica_balsamina,Cucumber_mosaic_virus,Momordica,balsamina
Momordica_balsamina,Russellaspis_pustulans_pustulans,Momordica,balsamina
Momordica_balsamina,Rotylenchulus_reniformis,Momordica,balsamina
Momordica_balsamina,Rotylenchulus_reniformis,Momordica,balsamina
Momordica_balsamina,Meloidogyne_sp.,Momordica,balsamina
Momordica_charantia,Lasiodiplodia_theobromae,Momordica,charantia
Momordica_charantia,Alternaria_alternata,Momordica,charantia
Momordica_charantia,Alternaria_alternata,Momordica,charantia
Momordica_charantia,Thrips_imaginis,Momordica,charantia
Momordica_charantia,Candidatus_Phytoplasma_asteris,Momordica,charantia
Momordica_charantia,Colletotrichum_capsici,Momordica,charantia
Momordica_charantia,Achatina_fulica,Momordica,charantia
Momordica_charantia,Aspergillus_niger,Momordica,charantia
Momordica_charantia,Bactrocera_tryoni,Momordica,charantia
Momordica_charantia,Rotylenchulus_reniformis,Momordica,charantia
Momordica_charantia,Phenacoccus_solenopsis,Momordica,charantia
Momordica_charantia,Paracoccus_marginatus,Momordica,charantia
Momordica_charantia,Fusarium_oxysporum,Momordica,charantia
Momordica_charantia,Colletotrichum_capsici,Momordica,charantia
Momordica_charantia,Lasiodiplodia_theobromae,Momordica,charantia
Momordica_charantia,Saissetia_coffeae,Momordica,charantia
Momordica_charantia,Meloidogyne_incognita,Momordica,charantia
Momordica_charantia,Helicotylenchus_dihystera,Momordica,charantia
Momordica_charantia,Aspergillus_niger,Momordica,charantia
Momordica_charantia,Meloidogyne_incognita,Momordica,charantia
Momordica_charantia,Meloidogyne_javanica,Momordica,charantia
Momordica_charantia,Rotylenchulus_reniformis,Momordica,charantia
Momordica_charantia,Meloidogyne_sp.,Momordica,charantia
Momordica_cochinchinensis,Achatina_fulica,Momordica,cochinchinensis
Momordica_dioica,Meloidogyne_incognita,Momordica,dioica
Momordica_spp.,Aphis_fabae,Momordica,spp.
Monanthotaxis_fornicata,Ceratitis_rosa,Monanthotaxis,fornicata
Monarda_fistulosa,Candidatus_Phytoplasma_solani,Monarda,fistulosa
Monardella_sp.,Phenacoccus_solani,Monardella,sp.
Monodora_grandidieri,Ceratitis_rosa,Monodora,grandidieri
Monodora_myristica,Icerya_seychellarum,Monodora,myristica
Monodora_sp.,Meloidogyne_sp.,Monodora,sp.
Monodora_sp.,Pratylenchus_penetrans,Monodora,sp.
Monotes_glaber,Duplaspidiotus_tesseratus,Monotes,glaber
Monotoca_elliptica,Trametes_versicolor,Monotoca,elliptica
Monsonia_biflora,Meloidogyne_javanica,Monsonia,burkeana
Monstera_sp.,Ceratitis_capitata,Monstera,sp.
Monstera_sp.,Coccus_hesperidum_hesperidum,Monstera,sp.
Monstera_sp.,Parlatoria_proteus,Monstera,sp.
Monstera_sp.,Parasaissetia_nigra,Monstera,sp.
Monstera_adansonii,Coccus_hesperidum_hesperidum,Monstera,adansonii
Monstera_deliciosa,Chrysomphalus_dictyospermi,Monstera,deliciosa
Monstera_deliciosa,Chrysomphalus_dictyospermi,Monstera,deliciosa
Monstera_deliciosa,Botryotinia_fuckeliana,Monstera,deliciosa
Monstera_deliciosa,Pseudococcus_comstocki,Monstera,deliciosa
Monstera_deliciosa,Saissetia_coffeae,Monstera,deliciosa
Monstera_deliciosa,Pseudaonidia_trilobitiformis,Monstera,deliciosa
Monstera_deliciosa,Icerya_seychellarum,Monstera,deliciosa
Monstera_deliciosa,Spodoptera_littoralis,Monstera,deliciosa
Monstera_deliciosa,Pseudococcus_longispinus,Monstera,deliciosa
Monstera_deliciosa,Hemiberlesia_lataniae,Monstera,deliciosa
Monstera_deliciosa,Icerya_seychellarum,Monstera,deliciosa
Monstera_deliciosa,Parlatoria_proteus,Monstera,deliciosa
Monstera_deliciosa,Lasiodiplodia_theobromae,Monstera,deliciosa
Monstera_deliciosa,Coccus_hesperidum_hesperidum,Monstera,deliciosa
Monstera_deliciosa,Lasiodiplodia_theobromae,Monstera,deliciosa
Monstera_deliciosa,Chrysomphalus_pinnulifer,Monstera,deliciosa
Monstera_deliciosa,Parasaissetia_nigra,Monstera,deliciosa
Monstera_deliciosa,Saissetia_oleae_oleae,Monstera,deliciosa
Monstera_deliciosa,Meloidogyne_incognita,Monstera,deliciosa
Monstera_deliciosa,Helicotylenchus_dihystera,Monstera,deliciosa
Monstera_deliciosa,Meloidogyne_sp.,Monstera,deliciosa
Monstera_sp.,Meloidogyne_incognita,Monstera,sp.
Monstera_sp.,Pratylenchus_vulnus,Monstera,sp.
Monstera_sp.,Meloidogyne_sp.,Monstera,sp.
Monstera_sp.,Merlinius_brevidens,Monstera,sp.
Montanoa_grandiflora,Maconellicoccus_hirsutus,Montanoa,grandiflora
Montinia_sp.,Icerya_aegyptiaca,Montinia,sp.
Moraea_sp.,Parlatoria_proteus,Moraea,sp.
Morella_cerifera,Pseudokermes_vitreus,Morella,cerifera
Morella_cerifera,Parthenolecanium_corni_corni,Morella,cerifera
Morella_cerifera,Neopulvinaria_innumerabilis_innumerabilis,Morella,cerifera
Morella_cerifera,Russellaspis_pustulans_pustulans,Morella,cerifera
Morella_faya,Trichodorus,Morella,faya
Morella_rubra,Parlatoria_oleae,Myrica,rubra
Morella_rubra,Coccus_longulus,Myrica,rubra
Morella_rubra,Icerya_seychellarum,Myrica,rubra
Morella_rubra,Parlatoria_theae,Myrica,rubra
Morella_serrata,Saissetia_oleae_oleae,Morella,serrata
Moricandia_moricandioides,Meloidogyne_javanica,Moricandia,moricandioides
Moricandia_moricandioides,Meloidogyne_arenaria,Moricandia,moricandioides
Moricandia_moricandioides,Meloidogyne_incognita,Moricandia,moricandioides
Morina_longifolia,Meloidogyne_hapla,Morina,longifolia
Morinda_sp.,Hemiberlesia_lataniae,Morinda,sp.
Morinda_sp.,Planococcus_citri,Morinda,sp.
Morinda_sp.,Parasaissetia_nigra,Morinda,sp.
Morinda_sp.,Planococcus_citri,Morinda,sp.
Morinda_citrifolia,Parasaissetia_nigra,Morinda,citrifolia
Morinda_citrifolia,Hemiberlesia_lataniae,Morinda,citrifolia
Morinda_citrifolia,Meloidogyne_javanica,Morinda,citrifolia
Morinda_citrifolia,Paracoccus_marginatus,Morinda,citrifolia
Morinda_citrifolia,Achatina_fulica,Morinda,citrifolia
Morinda_citrifolia,Chrysomphalus_aonidum,Morinda,citrifolia
Morinda_citrifolia,Pinnaspis_strachani,Morinda,citrifolia
Morinda_citrifolia,Ferrisia_virgata,Morinda,citrifolia
Morinda_citrifolia,Mucor_circinelloides,Morinda,citrifolia
Morinda_citrifolia,Saissetia_coffeae,Morinda,citrifolia
Morinda_citrifolia,Pinnaspis_strachani,Morinda,citrifolia
Morinda_citrifolia,Pseudaulacaspis_pentagona,Morinda,citrifolia
Morinda_citrifolia,Russellaspis_pustulans_pustulans,Morinda,citrifolia
Morinda_citrifolia,Planococcus_minor,Morinda,citrifolia
Morinda_citrifolia,Meloidogyne_arenaria,Morinda,citrifolia
Morinda_citrifolia,Mucor_circinelloides,Morinda,citrifolia
Morinda_citrifolia,Meloidogyne_arenaria,Morinda,citrifolia
Morinda_royoc,Pinnaspis_strachani,Morinda,royoc
Morinda_tinctoria,Lasiodiplodia_theobromae,Morinda,coreia
Moringa_oleifera,Pinnaspis_strachani,Moringa,oleifera
Moringa_oleifera,Cucumber_mosaic_virus,Moringa,oleifera
Moringa_oleifera,Planococcus_lilacinus,Moringa,oleifera
Moringa_oleifera,Pseudococcus_cryptus,Moringa,oleifera
Moringa_oleifera,Achatina_fulica,Moringa,oleifera
Moringa_oleifera,Coccus_hesperidum_hesperidum,Moringa,oleifera
Moringa_oleifera,Lasiodiplodia_theobromae,Moringa,oleifera
Moringa_oleifera,Aonidiella_orientalis,Moringa,oleifera
Moringa_oleifera,Hemiberlesia_lataniae,Moringa,oleifera
Moringa_pterygosperma,Lasiodiplodia_theobromae,Moringa,pterygosperma
Mormordica_sp.,Meloidogyne_sp.,Mormordica,sp.
Mortoniodendron_anisophyllum,Selenaspidus_articulatus,Mortoniodendron,anisophyllum
Morus_sp.,Polyphagotarsonemus_latus,Morus,sp.
Morus_sp.,Parasaissetia_nigra,Morus,sp.
Morus_sp.,Colletotrichum_acutatum,Morus,sp.
Morus_sp.,Maconellicoccus_hirsutus,Morus,sp.
Morus_sp.,Maconellicoccus_hirsutus,Morus,sp.
Morus_sp.,Spodoptera_littoralis,Morus,sp.
Morus_sp.,Dysmicoccus_brevipes,Morus,sp.
Morus_sp.,Xiphinema,Morus,sp.
Morus_sp.,Pseudococcus_comstocki,Morus,sp.
Morus_sp.,Hop_stunt_viroid,Morus,sp.
Morus_sp.,Chrysomphalus_aonidum,Morus,sp.
Morus_sp.,Rosellinia_necatrix,Morus,sp.
Morus_sp.,Pseudococcus_viburni,Morus,sp.
Morus_sp.,Coccus_longulus,Morus,sp.
Morus_sp.,Pantoea_agglomerans,Morus,sp.
Morus_sp.,Russellaspis_pustulans_pustulans,Morus,sp.
Morus_sp.,Aonidiella_aurantii,Morus,sp.
Morus_sp.,Ceroplastes_rusci,Morus,sp.
Morus_sp.,Aspidiotus_nerii,Morus,sp.
Morus_sp.,Hemiberlesia_rapax,Morus,sp.
Morus_sp.,Ferrisia_virgata,Morus,sp.
Morus_sp.,Asymmetrasca_decedens,Morus,sp.
Morus_sp.,Pseudaulacaspis_pentagona,Morus,sp.
Morus_sp.,Parthenolecanium_corni_corni,Morus,sp.
Morus_sp.,Parthenolecanium_persicae,Morus,sp.
Morus_sp.,Pseudococcus_longispinus,Morus,sp.
Morus_sp.,Coccus_hesperidum_hesperidum,Morus,sp.
Morus_sp.,Hyphantria_cunea,Morus,sp.
Morus_sp.,Fusarium_oxysporum,Morus,sp.
Morus_sp.,Eulecanium_tiliae,Morus,sp.
Morus_sp.,Nipaecoccus_viridis,Morus,sp.
Morus_sp.,Parthenolecanium_persicae,Morus,sp.
Morus_sp.,Haematonectria_haematococca,Morus,sp.
Morus_sp.,Aspidiotus_nerii,Morus,sp.
Morus_sp.,Aleurocanthus_spiniferus,Morus,sp.
Morus_sp.,Saissetia_oleae_oleae,Morus,sp.
Morus_sp.,Gibberella_intricans,Morus,sp.
Morus_sp.,Xylotrechus_chinensis,Morus,sp.
Morus_sp.,Formicococcus_robustus,Morus,sp.
Morus_sp.,Planococcus_ficus,Morus,sp.
Morus_sp.,Pseudomonas_syringae,Morus,sp.
Morus_sp.,Empoasca_decipiens,Morus,sp.
Morus_sp.,Criconemella,Morus,sp.
Morus_sp.,Botryosphaeria_obtusa,Morus,sp.
Morus_sp.,Ferrisia_gilli,Morus,sp.
Morus_sp.,Alternaria_alternata,Morus,sp.
Morus_sp.,Pseudococcus_cryptus,Morus,sp.
Morus_sp.,Hemiberlesia_lataniae,Morus,sp.
Morus_sp.,Parasaissetia_nigra,Morus,sp.
Morus_sp.,Meloidogyne_incognita,Morus,sp.
Morus_sp.,Aonidiella_orientalis,Morus,sp.
Morus_sp.,Rhizobium_radiobacter,Morus,sp.
Morus_sp.,Chrysomphalus_dictyospermi,Morus,sp.
Morus_sp.,Halyomorpha_halys,Morus,sp.
Morus_sp.,Aonidiella_aurantii,Morus,sp.
Morus_sp.,Drosophila_suzukii,Morus,sp.
Morus_sp.,Diaspidiotus_osborni,Morus,sp.
Morus_sp.,Scirtothrips_dorsalis,Morus,sp.
Morus_alba,Aonidiella_aurantii,Morus,alba
Morus_alba,Hemiberlesia_rapax,Morus,alba
Morus_alba,Maconellicoccus_hirsutus,Morus,alba
Morus_alba,Phenacoccus_aceris,Morus,alba
Morus_alba,Xylella_fastidiosa,Morus,alba
Morus_alba,Lopholeucaspis_japonica,Morus,alba
Morus_alba,Parthenolecanium_corni_corni,Morus,alba
Morus_alba,Colletotrichum_acutatum,Morus,alba
Morus_alba,Pratylenchus_penetrans,Morus,alba
Morus_alba,Botryosphaeria_dothidea,Morus,alba
Morus_alba,Chinavia_hilaris,Morus,alba
Morus_alba,Parthenolecanium_persicae,Morus,alba
Morus_alba,Nipaecoccus_viridis,Morus,alba
Morus_alba,Botryosphaeria_obtusa,Morus,alba
Morus_alba,Pseudococcus_viburni,Morus,alba
Morus_alba,Ferrisia_virgata,Morus,alba
Morus_alba,Diaspidiotus_uvae,Morus,alba
Morus_alba,Penicillium_expansum,Morus,alba
Morus_alba,Hyphantria_cunea,Morus,alba
Morus_alba,Spodoptera_litura,Morus,alba
Morus_alba,Pseudaulacaspis_pentagona,Morus,alba
Morus_alba,Neopulvinaria_innumerabilis_innumerabilis,Morus,alba
Morus_alba,Nipaecoccus_viridis,Morus,alba
Morus_alba,Paratrichodorus_porosus,Morus,alba
Morus_alba,Parthenolecanium_persicae,Morus,alba
Morus_alba,Pseudococcus_comstocki,Morus,alba
Morus_alba,Bactrocera_tryoni,Morus,alba
Morus_alba,Xiphinema_index,Morus,alba
Morus_alba,Fusarium_proliferatum,Morus,alba
Morus_alba,Fusarium_oxysporum,Morus,alba
Morus_alba,Conogethes_punctiferalis,Morus,alba
Morus_alba,Icerya_purchasi,Morus,alba
Morus_alba,Grovesinia_pyramidalis,Morus,alba
Morus_alba,Halyomorpha_halys,Morus,alba
Morus_alba,Icerya_aegyptiaca,Morus,alba
Morus_alba,Lasiodiplodia_theobromae,Morus,alba
Morus_alba,Paracoccus_marginatus,Morus,alba
Morus_alba,Parthenolecanium_corni,Morus,alba
Morus_alba,Alternaria_alternata,Morus,alba
Morus_alba,Phyllactinia_guttata,Morus,alba
Morus_alba,Tetranychus_kanzawai,Morus,alba
Morus_alba,Parlatoria_oleae,Morus,alba
Morus_alba,Rosellinia_necatrix,Morus,alba
Morus_alba,Russellaspis_pustulans_pustulans,Morus,alba
Morus_alba,Phenacoccus_solenopsis,Morus,alba
Morus_alba,Saharaspis_ceardi,Morus,alba
Morus_alba,Icerya_seychellarum,Morus,alba
Morus_alba,Coccus_longulus,Morus,alba
Morus_alba,Panonychus_ulmi,Morus,alba
Morus_alba,Rastrococcus_iceryoides,Morus,alba
Morus_alba,Planococcus_citri,Morus,alba
Morus_alba,Gibberella_zeae,Morus,alba
Morus_alba,Dysmicoccus_brevipes,Morus,alba
Morus_alba,Hop_stunt_viroid,Morus,alba
Morus_alba,Trichothecium_roseum,Morus,alba
Morus_alba,Planococcus_minor,Morus,alba
Morus_alba,Rhizobium_radiobacter,Morus,alba
Morus_alba,Hemiberlesia_lataniae,Morus,alba
Morus_alba,Parasaissetia_nigra,Morus,alba
Morus_alba,Hoplolaimus_seinhorsti,Morus,alba
Morus_alba,Maconellicoccus_hirsutus,Morus,alba
Morus_alba,Armillaria_mellea,Morus,alba
Morus_alba,Phyllophaga,Morus,alba
Morus_alba,Botryotinia_fuckeliana,Morus,alba
Morus_alba,Drosophila_suzukii,Morus,alba
Morus_alba,Lasiodiplodia_theobromae,Morus,alba
Morus_alba,Trichodorus,Morus,alba
Morus_alba,Rastrococcus_iceryoides,Morus,alba
Morus_alba,Rhizobium_rhizogenes,Morus,alba
Morus_alba,Ceroplastes_rusci,Morus,alba
Morus_alba,Oligonychus_coffeae,Morus,alba
Morus_alba,Apate_monachus,Morus,alba
Morus_alba,Spodoptera_eridania,Morus,alba
Morus_alba,Aonidiella_orientalis,Morus,alba
Morus_alba,Aspidiotus_nerii,Morus,alba
Morus_alba,Adoretus_sinicus,Morus,alba
Morus_alba,Armillaria_mellea,Morus,alba
Morus_alba,Coccus_hesperidum_hesperidum,Morus,alba
Morus_alba,Peridroma_saucia,Morus,alba
Morus_alba,Diaporthe_medusaea,Morus,alba
Morus_alba,Hemiberlesia_lataniae,Morus,alba
Morus_alba,Phyllactinia_guttata,Morus,alba
Morus_alba,Xylosandrus_germanus,Morus,alba
Morus_alba,Phymatotrichopsis_omnivora,Morus,alba
Morus_alba,Achatina_fulica,Morus,alba
Morus_alba,Meloidogyne_sp.,Morus,alba
Morus_alba,Meloidogyne_incognita,Morus,alba
Morus_alba,Xiphinema_melitense,Morus,alba
Morus_alba,Xiphinema_pachtaicum,Morus,alba
Morus_alba,Meloidogyne_arenaria,Morus,alba
Morus_alba,Scutellonema_brachyurum,Morus,alba
Morus_alba,Meloidogyne_javanica,Morus,alba
Morus_australis,Icerya_aegyptiaca,Morus,australis
Morus_australis,Phyllactinia_guttata,Morus,australis
Morus_australis,Saissetia_coffeae,Morus,australis
Morus_australis,Pseudaulacaspis_pentagona,Morus,australis
Morus_australis,Pseudococcus_comstocki,Morus,australis
Morus_australis,Meloidogyne_javanica,Morus,australis
Morus_bombycis,Candidatus_Phytoplasma_asteris,Morus,australis
Morus_bombycis,Colletotrichum_acutatum,Morus,australis
Morus_bombycis,Rosellinia_necatrix,Morus,australis
Morus_bombycis,Pseudaulacaspis_pentagona,Morus,australis
Morus_bombycis,Drosophila_suzukii,Morus,australis
